"","country","v185","v186","v187"
"23268","Azerbaijan",8,8,8
"23269","Azerbaijan",7,7,-1
"23270","Azerbaijan",7,6,8
"23271","Azerbaijan",8,7,8
"23272","Azerbaijan",5,7,8
"23273","Azerbaijan",9,8,8
"23274","Azerbaijan",5,6,8
"23275","Azerbaijan",8,7,7
"23276","Azerbaijan",7,8,7
"23277","Azerbaijan",7,8,7
"23278","Azerbaijan",9,8,9
"23279","Azerbaijan",10,9,9
"23280","Azerbaijan",10,9,10
"23281","Azerbaijan",6,7,8
"23282","Azerbaijan",7,8,9
"23283","Azerbaijan",9,7,8
"23284","Azerbaijan",8,9,7
"23285","Azerbaijan",6,7,7
"23286","Azerbaijan",7,8,9
"23287","Azerbaijan",8,7,8
"23288","Azerbaijan",9,8,9
"23289","Azerbaijan",7,8,7
"23290","Azerbaijan",6,5,7
"23291","Azerbaijan",4,5,6
"23292","Azerbaijan",3,6,7
"23293","Azerbaijan",5,6,6
"23294","Azerbaijan",7,8,7
"23295","Azerbaijan",5,7,8
"23296","Azerbaijan",6,7,7
"23297","Azerbaijan",3,6,7
"23298","Azerbaijan",6,7,7
"23299","Azerbaijan",3,6,8
"23300","Azerbaijan",3,7,8
"23301","Azerbaijan",8,8,3
"23302","Azerbaijan",7,6,8
"23303","Azerbaijan",3,8,4
"23304","Azerbaijan",5,6,5
"23305","Azerbaijan",7,6,5
"23306","Azerbaijan",6,7,9
"23307","Azerbaijan",6,7,6
"23308","Azerbaijan",6,7,8
"23309","Azerbaijan",9,8,7
"23310","Azerbaijan",8,7,8
"23311","Azerbaijan",9,7,8
"23312","Azerbaijan",6,7,6
"23313","Azerbaijan",9,7,8
"23314","Azerbaijan",9,7,8
"23315","Azerbaijan",7,8,7
"23316","Azerbaijan",6,6,7
"23317","Azerbaijan",3,7,7
"23318","Azerbaijan",6,7,7
"23319","Azerbaijan",5,6,8
"23320","Azerbaijan",7,6,6
"23321","Azerbaijan",6,6,8
"23322","Azerbaijan",5,6,6
"23323","Azerbaijan",6,5,7
"23324","Azerbaijan",8,9,7
"23325","Azerbaijan",1,3,1
"23326","Azerbaijan",3,7,7
"23327","Azerbaijan",-1,4,4
"23328","Azerbaijan",3,5,4
"23329","Azerbaijan",1,1,6
"23330","Azerbaijan",1,4,3
"23331","Azerbaijan",2,3,4
"23332","Azerbaijan",1,1,1
"23333","Azerbaijan",3,5,5
"23334","Azerbaijan",5,3,6
"23335","Azerbaijan",3,6,6
"23336","Azerbaijan",2,6,7
"23337","Azerbaijan",2,3,6
"23338","Azerbaijan",2,6,7
"23339","Azerbaijan",3,7,8
"23340","Azerbaijan",1,2,4
"23341","Azerbaijan",3,5,5
"23342","Azerbaijan",1,3,5
"23343","Azerbaijan",8,3,7
"23344","Azerbaijan",2,1,4
"23345","Azerbaijan",7,8,5
"23346","Azerbaijan",7,8,8
"23347","Azerbaijan",4,2,5
"23348","Azerbaijan",7,8,4
"23349","Azerbaijan",4,4,8
"23350","Azerbaijan",4,5,8
"23351","Azerbaijan",5,2,8
"23352","Azerbaijan",2,3,8
"23353","Azerbaijan",3,4,4
"23354","Azerbaijan",2,2,7
"23355","Azerbaijan",1,1,2
"23356","Azerbaijan",5,5,5
"23357","Azerbaijan",4,4,6
"23358","Azerbaijan",1,1,2
"23359","Azerbaijan",3,3,7
"23360","Azerbaijan",1,1,2
"23361","Azerbaijan",4,6,10
"23362","Azerbaijan",5,8,9
"23363","Azerbaijan",3,8,5
"23364","Azerbaijan",2,1,3
"23365","Azerbaijan",6,9,8
"23366","Azerbaijan",5,8,10
"23367","Azerbaijan",-1,9,10
"23368","Azerbaijan",9,10,8
"23369","Azerbaijan",6,9,7
"23370","Azerbaijan",9,7,9
"23371","Azerbaijan",3,6,6
"23372","Azerbaijan",2,6,4
"23373","Azerbaijan",3,7,1
"23374","Azerbaijan",3,3,4
"23375","Azerbaijan",4,8,5
"23376","Azerbaijan",5,3,10
"23377","Azerbaijan",7,7,5
"23378","Azerbaijan",5,7,9
"23379","Azerbaijan",10,9,5
"23380","Azerbaijan",10,10,10
"23381","Azerbaijan",10,8,7
"23382","Azerbaijan",7,8,8
"23383","Azerbaijan",8,5,8
"23384","Azerbaijan",8,7,8
"23385","Azerbaijan",2,1,3
"23386","Azerbaijan",8,8,10
"23387","Azerbaijan",10,7,8
"23388","Azerbaijan",7,9,5
"23389","Azerbaijan",6,8,10
"23390","Azerbaijan",10,8,9
"23391","Azerbaijan",8,8,10
"23392","Azerbaijan",8,8,10
"23393","Azerbaijan",7,9,10
"23394","Azerbaijan",10,10,10
"23395","Azerbaijan",9,7,10
"23396","Azerbaijan",9,8,10
"23397","Azerbaijan",1,2,5
"23398","Azerbaijan",2,2,5
"23399","Azerbaijan",4,7,6
"23400","Azerbaijan",5,6,6
"23401","Azerbaijan",1,2,3
"23402","Azerbaijan",2,3,3
"23403","Azerbaijan",1,1,2
"23404","Azerbaijan",1,3,4
"23405","Azerbaijan",8,6,6
"23406","Azerbaijan",1,1,2
"23407","Azerbaijan",2,4,3
"23408","Azerbaijan",5,8,8
"23409","Azerbaijan",1,3,3
"23410","Azerbaijan",3,5,5
"23411","Azerbaijan",1,1,1
"23412","Azerbaijan",4,7,8
"23413","Azerbaijan",10,7,7
"23414","Azerbaijan",1,4,5
"23415","Azerbaijan",6,8,7
"23416","Azerbaijan",5,8,8
"23417","Azerbaijan",2,4,4
"23418","Azerbaijan",3,5,6
"23419","Azerbaijan",2,4,3
"23420","Azerbaijan",2,8,6
"23421","Azerbaijan",1,2,4
"23422","Azerbaijan",1,4,5
"23423","Azerbaijan",6,6,7
"23424","Azerbaijan",3,3,3
"23425","Azerbaijan",1,3,7
"23426","Azerbaijan",1,1,3
"23427","Azerbaijan",3,5,5
"23428","Azerbaijan",3,7,4
"23429","Azerbaijan",1,8,4
"23430","Azerbaijan",5,6,6
"23431","Azerbaijan",1,4,1
"23432","Azerbaijan",1,5,2
"23433","Azerbaijan",2,3,2
"23434","Azerbaijan",2,3,4
"23435","Azerbaijan",1,2,3
"23436","Azerbaijan",4,6,7
"23437","Azerbaijan",4,4,5
"23438","Azerbaijan",3,6,7
"23439","Azerbaijan",1,3,4
"23440","Azerbaijan",4,6,7
"23441","Azerbaijan",4,7,6
"23442","Azerbaijan",4,6,7
"23443","Azerbaijan",3,6,7
"23444","Azerbaijan",3,6,7
"23445","Azerbaijan",1,2,3
"23446","Azerbaijan",1,2,3
"23447","Azerbaijan",7,4,8
"23448","Azerbaijan",1,1,2
"23449","Azerbaijan",9,8,9
"23450","Azerbaijan",3,7,8
"23451","Azerbaijan",3,1,2
"23452","Azerbaijan",-1,-1,2
"23453","Azerbaijan",8,10,10
"23454","Azerbaijan",5,8,6
"23455","Azerbaijan",1,1,2
"23456","Azerbaijan",8,10,5
"23457","Azerbaijan",3,5,-1
"23458","Azerbaijan",1,1,1
"23459","Azerbaijan",7,10,5
"23460","Azerbaijan",1,4,3
"23461","Azerbaijan",1,-1,-1
"23462","Azerbaijan",2,4,5
"23463","Azerbaijan",1,1,1
"23464","Azerbaijan",-1,-1,-1
"23465","Azerbaijan",1,4,2
"23466","Azerbaijan",7,3,5
"23467","Azerbaijan",1,-1,-1
"23468","Azerbaijan",4,5,3
"23469","Azerbaijan",5,7,6
"23470","Azerbaijan",-2,-2,-1
"23471","Azerbaijan",4,8,5
"23472","Azerbaijan",1,1,1
"23473","Azerbaijan",-1,6,3
"23474","Azerbaijan",2,4,2
"23475","Azerbaijan",7,10,5
"23476","Azerbaijan",1,1,1
"23477","Azerbaijan",10,-1,-1
"23478","Azerbaijan",5,5,5
"23479","Azerbaijan",1,3,2
"23480","Azerbaijan",2,1,3
"23481","Azerbaijan",8,6,5
"23482","Azerbaijan",1,1,1
"23483","Azerbaijan",4,6,5
"23484","Azerbaijan",-1,-1,-1
"23485","Azerbaijan",5,5,5
"23486","Azerbaijan",2,3,-1
"23487","Azerbaijan",1,2,3
"23488","Azerbaijan",10,8,8
"23489","Azerbaijan",5,8,2
"23490","Azerbaijan",-1,-1,5
"23491","Azerbaijan",-1,-1,-1
"23492","Azerbaijan",-1,-1,-1
"23493","Azerbaijan",5,4,2
"23494","Azerbaijan",2,1,5
"23495","Azerbaijan",2,4,3
"23496","Azerbaijan",1,5,4
"23497","Azerbaijan",1,1,1
"23498","Azerbaijan",1,1,1
"23499","Azerbaijan",1,1,1
"23500","Azerbaijan",7,9,5
"23501","Azerbaijan",1,1,1
"23502","Azerbaijan",4,3,5
"23503","Azerbaijan",3,1,4
"23504","Azerbaijan",5,5,5
"23505","Azerbaijan",3,4,1
"23506","Azerbaijan",1,2,5
"23507","Azerbaijan",1,1,1
"23508","Azerbaijan",1,3,1
"23509","Azerbaijan",4,1,5
"23510","Azerbaijan",4,3,7
"23511","Azerbaijan",-1,-1,-2
"23512","Azerbaijan",1,1,1
"23513","Azerbaijan",2,5,3
"23514","Azerbaijan",1,5,-1
"23515","Azerbaijan",1,8,3
"23516","Azerbaijan",4,2,4
"23517","Azerbaijan",-1,-2,-2
"23518","Azerbaijan",-1,-1,-1
"23519","Azerbaijan",5,5,6
"23520","Azerbaijan",1,1,1
"23521","Azerbaijan",5,7,5
"23522","Azerbaijan",1,-1,-1
"23523","Azerbaijan",1,-1,4
"23524","Azerbaijan",5,6,4
"23525","Azerbaijan",1,-1,1
"23526","Azerbaijan",6,5,5
"23527","Azerbaijan",1,1,2
"23528","Azerbaijan",1,2,3
"23529","Azerbaijan",-1,-1,-1
"23530","Azerbaijan",-2,-2,-2
"23531","Azerbaijan",5,5,5
"23532","Azerbaijan",5,5,5
"23533","Azerbaijan",-1,-1,-1
"23534","Azerbaijan",1,1,1
"23535","Azerbaijan",1,2,1
"23536","Azerbaijan",-1,1,1
"23537","Azerbaijan",4,3,4
"23538","Azerbaijan",-1,-1,-1
"23539","Azerbaijan",5,5,5
"23540","Azerbaijan",1,3,5
"23541","Estonia",2,2,9
"23542","Estonia",2,2,4
"23543","Estonia",2,2,5
"23544","Estonia",5,3,1
"23545","Estonia",1,1,1
"23546","Estonia",3,4,4
"23547","Estonia",10,10,7
"23548","Estonia",8,10,7
"23549","Estonia",9,7,10
"23550","Estonia",-1,4,3
"23551","Estonia",1,9,2
"23552","Estonia",2,-1,2
"23553","Estonia",6,4,2
"23554","Estonia",9,9,8
"23555","Estonia",2,2,2
"23556","Estonia",3,3,3
"23557","Estonia",2,2,2
"23558","Estonia",2,2,2
"23559","Estonia",5,2,6
"23560","Estonia",10,2,2
"23561","Estonia",3,1,1
"23562","Estonia",4,1,4
"23563","Estonia",6,4,4
"23564","Estonia",7,5,5
"23565","Estonia",6,4,4
"23566","Estonia",7,4,7
"23567","Estonia",6,7,6
"23568","Estonia",6,4,6
"23569","Estonia",7,7,5
"23570","Estonia",4,1,1
"23571","Estonia",-1,1,1
"23572","Estonia",8,6,5
"23573","Estonia",-1,5,3
"23574","Estonia",10,10,3
"23575","Estonia",6,1,1
"23576","Estonia",4,8,7
"23577","Estonia",5,5,3
"23578","Estonia",10,1,1
"23579","Estonia",2,1,1
"23580","Estonia",4,-1,9
"23581","Estonia",4,4,5
"23582","Estonia",10,1,-1
"23583","Estonia",5,-1,8
"23584","Estonia",7,4,6
"23585","Estonia",5,2,2
"23586","Estonia",8,7,2
"23587","Estonia",7,7,2
"23588","Estonia",7,3,3
"23589","Estonia",6,4,3
"23590","Estonia",8,3,4
"23591","Estonia",6,4,4
"23592","Estonia",2,2,2
"23593","Estonia",7,4,5
"23594","Estonia",8,4,1
"23595","Estonia",5,1,1
"23596","Estonia",7,4,1
"23597","Estonia",5,5,-1
"23598","Estonia",4,4,5
"23599","Estonia",7,6,6
"23600","Estonia",9,5,5
"23601","Estonia",6,-1,4
"23602","Estonia",7,9,4
"23603","Estonia",9,9,9
"23604","Estonia",-1,2,3
"23605","Estonia",-1,2,2
"23606","Estonia",2,3,6
"23607","Estonia",10,2,1
"23608","Estonia",-1,-1,5
"23609","Estonia",3,1,1
"23610","Estonia",5,2,1
"23611","Estonia",1,1,1
"23612","Estonia",10,1,1
"23613","Estonia",3,1,1
"23614","Estonia",4,4,5
"23615","Estonia",5,-1,2
"23616","Estonia",5,-1,-1
"23617","Estonia",6,5,6
"23618","Estonia",7,6,6
"23619","Estonia",7,6,10
"23620","Estonia",4,3,2
"23621","Estonia",8,5,4
"23622","Estonia",8,5,6
"23623","Estonia",5,3,2
"23624","Estonia",4,4,2
"23625","Estonia",8,8,3
"23626","Estonia",8,4,8
"23627","Estonia",8,-1,-1
"23628","Estonia",9,3,3
"23629","Estonia",3,2,-1
"23630","Estonia",-1,-1,4
"23631","Estonia",3,1,1
"23632","Estonia",8,3,2
"23633","Estonia",2,3,3
"23634","Estonia",5,3,1
"23635","Estonia",10,5,4
"23636","Estonia",5,5,5
"23637","Estonia",4,1,1
"23638","Estonia",5,5,5
"23639","Estonia",5,4,5
"23640","Estonia",2,1,3
"23641","Estonia",10,1,10
"23642","Estonia",8,6,6
"23643","Estonia",2,3,3
"23644","Estonia",3,5,2
"23645","Estonia",4,5,4
"23646","Estonia",5,1,1
"23647","Estonia",7,5,2
"23648","Estonia",5,8,5
"23649","Estonia",5,5,3
"23650","Estonia",5,5,5
"23651","Estonia",8,5,4
"23652","Estonia",10,5,7
"23653","Estonia",3,10,7
"23654","Estonia",3,3,2
"23655","Estonia",-1,-1,-1
"23656","Estonia",3,2,3
"23657","Estonia",3,2,2
"23658","Estonia",-2,-2,-1
"23659","Estonia",-2,2,1
"23660","Estonia",2,1,1
"23661","Estonia",5,5,3
"23662","Estonia",2,1,1
"23663","Estonia",2,3,2
"23664","Estonia",8,7,7
"23665","Estonia",2,3,3
"23666","Estonia",5,4,3
"23667","Estonia",4,4,4
"23668","Estonia",6,5,7
"23669","Estonia",7,-1,4
"23670","Estonia",5,3,3
"23671","Estonia",9,3,8
"23672","Estonia",3,4,3
"23673","Estonia",9,2,2
"23674","Estonia",10,8,1
"23675","Estonia",7,-1,-1
"23676","Estonia",4,4,5
"23677","Estonia",3,3,3
"23678","Estonia",6,4,5
"23679","Estonia",5,6,4
"23680","Estonia",4,7,-1
"23681","Estonia",3,4,2
"23682","Estonia",7,4,4
"23683","Estonia",3,5,3
"23684","Estonia",7,7,3
"23685","Estonia",5,5,3
"23686","Estonia",8,6,3
"23687","Estonia",9,9,3
"23688","Estonia",9,5,3
"23689","Estonia",9,6,2
"23690","Estonia",5,5,5
"23691","Estonia",10,7,7
"23692","Estonia",8,6,6
"23693","Estonia",10,2,1
"23694","Estonia",10,7,7
"23695","Estonia",2,2,2
"23696","Estonia",5,6,5
"23697","Estonia",10,10,9
"23698","Estonia",2,3,1
"23699","Estonia",1,4,3
"23700","Estonia",6,4,1
"23701","Estonia",1,7,1
"23702","Estonia",2,2,2
"23703","Estonia",1,1,1
"23704","Estonia",5,4,3
"23705","Estonia",1,1,1
"23706","Estonia",8,2,2
"23707","Estonia",8,1,1
"23708","Estonia",1,1,1
"23709","Estonia",2,2,2
"23710","Estonia",-1,1,1
"23711","Estonia",8,8,3
"23712","Estonia",8,3,5
"23713","Estonia",9,5,5
"23714","Estonia",5,3,3
"23715","Estonia",8,2,1
"23716","Estonia",10,10,-1
"23717","Estonia",10,10,-1
"23718","Estonia",4,2,4
"23719","Estonia",8,9,9
"23720","Estonia",10,4,1
"23721","Estonia",-1,-1,-2
"23722","Estonia",8,3,1
"23723","Estonia",10,1,1
"23724","Estonia",4,3,1
"23725","Estonia",5,5,-1
"23726","Estonia",7,8,8
"23727","Estonia",6,5,-1
"23728","Estonia",7,7,-1
"23729","Estonia",8,7,8
"23730","Estonia",10,10,10
"23731","Estonia",10,1,5
"23732","Estonia",6,4,1
"23733","Estonia",7,2,4
"23734","Estonia",8,2,2
"23735","Estonia",8,1,1
"23736","Estonia",7,3,1
"23737","Estonia",1,6,1
"23738","Estonia",3,3,3
"23739","Estonia",10,8,3
"23740","Estonia",7,7,6
"23741","Estonia",3,4,4
"23742","Estonia",2,2,2
"23743","Estonia",10,8,8
"23744","Estonia",7,7,8
"23745","Estonia",9,1,1
"23746","Estonia",5,6,5
"23747","Estonia",6,6,4
"23748","Estonia",6,7,6
"23749","Estonia",5,4,-1
"23750","Estonia",7,-1,4
"23751","Estonia",6,4,4
"23752","Estonia",2,5,1
"23753","Estonia",5,5,4
"23754","Estonia",6,2,4
"23755","Estonia",7,7,6
"23756","Estonia",5,7,6
"23757","Estonia",2,5,3
"23758","Estonia",-1,6,-2
"23759","Estonia",1,1,1
"23760","Estonia",9,7,4
"23761","Estonia",10,8,10
"23762","Estonia",1,-1,6
"23763","Estonia",5,5,2
"23764","Estonia",5,4,3
"23765","Estonia",5,5,2
"23766","Estonia",5,7,3
"23767","Estonia",8,4,1
"23768","Estonia",3,5,4
"23769","Estonia",5,6,6
"23770","Estonia",6,2,1
"23771","Estonia",5,7,4
"23772","Estonia",5,-1,1
"23773","Estonia",10,5,5
"23774","Estonia",10,5,8
"23775","Estonia",5,5,5
"23776","Estonia",7,5,-1
"23777","Estonia",1,-1,1
"23778","Estonia",1,-1,-1
"23779","Estonia",10,1,1
"23780","Estonia",3,4,3
"23781","Estonia",5,2,2
"23782","Estonia",5,5,3
"23783","Estonia",1,1,1
"23784","Estonia",2,2,5
"23785","Estonia",7,4,1
"23786","Estonia",9,8,10
"23787","Estonia",2,2,2
"23788","Estonia",3,3,2
"23789","Estonia",10,5,1
"23790","Estonia",7,6,3
"23791","Estonia",5,3,3
"23792","Estonia",5,2,2
"23793","Estonia",7,-1,3
"23794","Estonia",10,10,10
"23795","Estonia",10,5,1
"23796","Estonia",10,5,5
"23797","Estonia",3,5,2
"23798","Estonia",10,5,5
"23799","Estonia",8,6,3
"23800","Estonia",10,10,8
"23801","Estonia",10,9,1
"23802","Estonia",9,9,8
"23803","Estonia",5,3,3
"23804","Estonia",10,-1,-1
"23805","Estonia",4,3,8
"23806","Estonia",4,2,-1
"23807","Estonia",2,2,1
"23808","Estonia",10,10,10
"23809","Estonia",-2,4,2
"23810","Estonia",3,-1,2
"23811","Estonia",5,5,6
"23812","Estonia",9,3,8
"23813","Estonia",3,2,2
"23814","Estonia",3,4,3
"23815","Estonia",3,5,2
"23816","Estonia",3,-2,-2
"23817","Estonia",4,2,1
"23818","Estonia",9,10,9
"23819","Estonia",1,1,1
"23820","Estonia",3,1,1
"23821","Estonia",10,3,2
"23822","Estonia",5,-1,3
"23823","Estonia",10,10,10
"23824","Estonia",4,4,5
"23825","Estonia",5,7,-1
"23826","Estonia",-1,-1,6
"23827","Estonia",5,5,2
"23828","Estonia",6,2,1
"23829","Estonia",9,9,9
"23830","Estonia",7,4,3
"23831","Estonia",3,5,2
"23832","Estonia",4,4,4
"23833","Estonia",-1,5,1
"23834","Estonia",1,1,1
"23835","Estonia",1,1,1
"23836","Estonia",3,2,1
"23837","Estonia",3,3,1
"23838","Estonia",1,2,1
"23839","Estonia",10,10,10
"23840","Estonia",6,7,6
"23841","Estonia",7,5,5
"23842","Estonia",5,6,6
"23843","Estonia",10,10,9
"23844","Estonia",10,1,3
"23845","Estonia",8,5,3
"23846","Estonia",4,5,6
"23847","Estonia",9,3,1
"23848","Estonia",10,2,2
"23849","Estonia",5,4,4
"23850","Estonia",9,8,-1
"23851","Estonia",2,8,10
"23852","Estonia",9,6,2
"23853","Estonia",5,5,7
"23854","Estonia",1,5,-1
"23855","Estonia",-1,-1,-1
"23856","Estonia",5,6,8
"23857","Estonia",1,9,1
"23858","Estonia",1,1,1
"23859","Estonia",1,3,3
"23860","Estonia",2,4,3
"23861","Estonia",5,3,3
"23862","Estonia",10,10,10
"23863","Estonia",2,5,2
"23864","Estonia",1,3,1
"23865","Estonia",5,2,3
"23866","Estonia",10,1,1
"23867","Estonia",6,5,2
"23868","Estonia",7,3,1
"23869","Estonia",4,5,5
"23870","Estonia",7,5,1
"23871","Estonia",9,3,2
"23872","Estonia",9,5,2
"23873","Estonia",1,1,1
"23874","Estonia",7,7,4
"23875","Estonia",7,6,8
"23876","Estonia",6,5,6
"23877","Estonia",8,3,2
"23878","Estonia",8,3,5
"23879","Estonia",7,4,5
"23880","Estonia",10,4,-1
"23881","Estonia",2,1,1
"23882","Estonia",5,9,5
"23883","Estonia",4,4,4
"23884","Estonia",9,9,6
"23885","Estonia",9,9,10
"23886","Estonia",10,1,2
"23887","Estonia",10,1,1
"23888","Estonia",5,1,1
"23889","Estonia",2,4,3
"23890","Estonia",5,4,4
"23891","Estonia",9,8,5
"23892","Estonia",8,5,5
"23893","Estonia",5,5,5
"23894","Estonia",5,5,5
"23895","Estonia",4,-1,3
"23896","Estonia",3,5,4
"23897","Estonia",6,7,3
"23898","Estonia",4,3,3
"23899","Estonia",1,1,1
"23900","Estonia",10,1,1
"23901","Estonia",10,5,10
"23902","Estonia",3,3,5
"23903","Estonia",5,5,2
"23904","Estonia",1,1,1
"23905","Estonia",1,1,1
"23906","Estonia",1,1,1
"23907","Estonia",2,5,3
"23908","Estonia",-1,-1,1
"23909","Estonia",8,2,2
"23910","Estonia",8,2,1
"23911","Estonia",10,10,1
"23912","Estonia",7,-1,2
"23913","Estonia",1,10,1
"23914","Estonia",2,-1,1
"23915","Estonia",1,1,1
"23916","Estonia",10,8,8
"23917","Estonia",9,9,9
"23918","Estonia",6,6,6
"23919","Estonia",10,2,1
"23920","Estonia",9,10,9
"23921","Estonia",5,8,1
"23922","Estonia",1,1,1
"23923","Estonia",-1,-2,1
"23924","Estonia",8,5,1
"23925","Estonia",10,3,1
"23926","Estonia",1,1,-1
"23927","Estonia",5,1,1
"23928","Estonia",4,-1,4
"23929","Estonia",8,5,5
"23930","Estonia",7,5,4
"23931","Estonia",6,5,3
"23932","Estonia",1,2,1
"23933","Estonia",5,5,1
"23934","Estonia",5,4,5
"23935","Estonia",8,6,3
"23936","Estonia",8,6,4
"23937","Estonia",4,2,2
"23938","Estonia",2,2,2
"23939","Estonia",3,3,1
"23940","Estonia",10,6,3
"23941","Estonia",3,1,10
"23942","Estonia",10,-1,10
"23943","Estonia",1,1,1
"23944","Estonia",9,9,5
"23945","Estonia",3,4,2
"23946","Estonia",9,-1,4
"23947","Estonia",10,9,7
"23948","Estonia",8,5,3
"23949","Estonia",5,3,2
"23950","Estonia",5,3,2
"23951","Estonia",10,3,1
"23952","Estonia",10,10,10
"23953","Estonia",10,-1,-1
"23954","Estonia",3,7,-1
"23955","Estonia",-1,-1,2
"23956","Estonia",2,2,1
"23957","Estonia",2,5,2
"23958","Estonia",1,2,1
"23959","Estonia",5,3,3
"23960","Estonia",10,3,1
"23961","Estonia",7,7,4
"23962","Estonia",8,7,5
"23963","Estonia",7,5,1
"23964","Estonia",9,1,1
"23965","Estonia",10,-2,1
"23966","Estonia",1,4,3
"23967","Estonia",10,3,1
"23968","Estonia",-2,-2,-2
"23969","Estonia",8,9,-1
"23970","Estonia",9,8,7
"23971","Estonia",9,10,8
"23972","Estonia",10,1,1
"23973","Estonia",5,10,9
"23974","Estonia",10,4,4
"23975","Estonia",8,4,5
"23976","Estonia",9,6,7
"23977","Estonia",2,3,2
"23978","Estonia",-1,3,2
"23979","Estonia",3,2,1
"23980","Estonia",8,5,3
"23981","Estonia",9,8,8
"23982","Estonia",5,5,5
"23983","Estonia",8,3,5
"23984","Estonia",1,1,1
"23985","Estonia",10,1,1
"23986","Estonia",7,8,10
"23987","Estonia",8,7,-1
"23988","Estonia",1,1,1
"23989","Estonia",10,3,1
"23990","Estonia",10,6,10
"23991","Estonia",5,1,1
"23992","Estonia",9,2,2
"23993","Estonia",3,3,1
"23994","Estonia",5,2,2
"23995","Estonia",5,3,1
"23996","Estonia",1,1,1
"23997","Estonia",5,5,5
"23998","Estonia",4,3,4
"23999","Estonia",10,10,9
"24000","Estonia",5,4,1
"24001","Estonia",5,5,5
"24002","Estonia",3,3,3
"24003","Estonia",2,2,2
"24004","Estonia",4,2,1
"24005","Estonia",1,3,2
"24006","Estonia",5,5,5
"24007","Estonia",1,1,1
"24008","Estonia",9,-2,6
"24009","Estonia",6,3,3
"24010","Estonia",7,7,8
"24011","Estonia",2,2,9
"24012","Estonia",5,5,4
"24013","Estonia",10,1,1
"24014","Estonia",5,7,9
"24015","Estonia",1,1,1
"24016","Estonia",1,1,1
"24017","Estonia",10,-1,1
"24018","Estonia",2,2,4
"24019","Estonia",5,2,1
"24020","Estonia",5,8,5
"24021","Estonia",10,10,5
"24022","Estonia",10,10,5
"24023","Estonia",5,6,-1
"24024","Estonia",8,8,4
"24025","Estonia",4,3,4
"24026","Estonia",4,6,4
"24027","Estonia",1,1,1
"24028","Estonia",5,5,1
"24029","Estonia",6,7,4
"24030","Estonia",5,6,-1
"24031","Estonia",9,4,5
"24032","Estonia",7,9,4
"24033","Estonia",5,-1,3
"24034","Estonia",5,7,5
"24035","Estonia",10,4,2
"24036","Estonia",6,3,1
"24037","Estonia",1,1,1
"24038","Estonia",9,9,4
"24039","Estonia",10,6,1
"24040","Estonia",4,4,1
"24041","Estonia",4,3,2
"24042","Estonia",10,10,10
"24043","Estonia",8,4,3
"24044","Estonia",9,3,4
"24045","Estonia",3,4,3
"24046","Estonia",8,8,7
"24047","Estonia",4,1,1
"24048","Estonia",10,2,1
"24049","Estonia",3,1,1
"24050","Estonia",10,10,9
"24051","Estonia",10,7,7
"24052","Estonia",7,3,3
"24053","Estonia",9,9,4
"24054","Estonia",7,5,3
"24055","Estonia",6,3,1
"24056","Estonia",2,3,2
"24057","Estonia",6,-1,2
"24058","Estonia",2,4,-1
"24059","Estonia",5,5,9
"24060","Estonia",4,2,2
"24061","Estonia",10,7,10
"24062","Estonia",10,10,10
"24063","Estonia",1,1,1
"24064","Estonia",-1,-1,10
"24065","Estonia",5,5,7
"24066","Estonia",-1,-1,-1
"24067","Estonia",4,6,2
"24068","Estonia",5,3,1
"24069","Estonia",10,1,1
"24070","Estonia",1,3,1
"24071","Estonia",10,5,1
"24072","Estonia",10,5,1
"24073","Estonia",6,5,3
"24074","Estonia",1,1,1
"24075","Estonia",1,1,1
"24076","Estonia",1,1,1
"24077","Estonia",3,2,2
"24078","Estonia",10,10,7
"24079","Estonia",2,4,4
"24080","Estonia",5,9,3
"24081","Estonia",6,3,1
"24082","Estonia",8,-1,1
"24083","Estonia",-1,-1,-1
"24084","Estonia",5,-1,3
"24085","Estonia",1,7,1
"24086","Estonia",4,5,2
"24087","Estonia",2,8,8
"24088","Estonia",2,2,2
"24089","Estonia",9,2,2
"24090","Estonia",7,7,7
"24091","Estonia",1,5,2
"24092","Estonia",7,9,4
"24093","Estonia",5,5,4
"24094","Estonia",8,7,1
"24095","Estonia",10,3,3
"24096","Estonia",5,5,5
"24097","Estonia",10,4,1
"24098","Estonia",5,6,1
"24099","Estonia",5,5,8
"24100","Estonia",6,7,3
"24101","Estonia",6,10,10
"24102","Estonia",5,3,2
"24103","Estonia",5,-1,-1
"24104","Estonia",5,-1,5
"24105","Estonia",10,5,1
"24106","Estonia",9,3,3
"24107","Estonia",7,1,1
"24108","Estonia",5,4,3
"24109","Estonia",3,2,1
"24110","Estonia",8,8,4
"24111","Estonia",-1,4,3
"24112","Estonia",4,8,3
"24113","Estonia",6,-1,5
"24114","Estonia",10,4,6
"24115","Estonia",5,2,-1
"24116","Estonia",6,-2,5
"24117","Estonia",5,-2,-1
"24118","Estonia",6,3,2
"24119","Estonia",4,5,-1
"24120","Estonia",10,10,-1
"24121","Estonia",9,4,1
"24122","Estonia",7,-1,-1
"24123","Estonia",10,10,10
"24124","Estonia",-1,-1,-1
"24125","Estonia",6,1,-1
"24126","Estonia",4,5,-1
"24127","Estonia",6,-1,5
"24128","Estonia",-2,7,1
"24129","Estonia",10,10,5
"24130","Estonia",3,2,2
"24131","Estonia",-2,2,1
"24132","Estonia",10,1,1
